Gene ID,Gene Name,Chromosome,Gene Start,Gene End,Gene Length,Gene Strand,IntervalCount,Intervals,Interval Dists to Start,Interval Pos,1_WT_NRF2::1 Present,2_Nrf2_dbminus_NRF2::1 Present,3_Keap1_dbminus_NRF2::1 Present,1_WT_NRF2::1 AvgPeak,2_Nrf2_dbminus_NRF2::1 AvgPeak,3_Keap1_dbminus_NRF2::1 AvgPeak,ActRegCount,Peak Sample,Peak Value,UCSC Link,Altsymbols,Full Description,RNA,Affy Tag,PROT
GeneID:68312,Gstm7,3,"107,926,334","107,931,745","5,411",-,1,3_Keap1_dbminus_NRF2::1::1668,-7935,upstream,0,0,1,6.00,7.00,42.00,1,3_Keap1_dbminus_NRF2::1,42,Gene Gstm7,"0610005A07Rik, AI894236, Gstm7, Cd203c","glutathione S-transferase, mu 7",NM_026672.2,"1419072_at, 1425946_at",NP_080948.2
GeneID:14867,Gstm6,3,"107,938,848","107,943,749","4,901",-,1,3_Keap1_dbminus_NRF2::1::1668,4069,in gene,0,0,1,6.00,7.00,42.00,1,3_Keap1_dbminus_NRF2::1,42,Gene Gstm6,Gstm6,,NM_008184.3,1422072_a_at,NP_032210.3
GeneID:14864,Gstm3,3,"107,963,696","107,969,174","5,478",-,1,3_Keap1_dbminus_NRF2::1::1669,4230,in gene,0,0,1,8.00,2.00,35.00,1,3_Keap1_dbminus_NRF2::1,35,Gene Gstm3,"Fsc2, mGSTM5, AI042769, Gstm3","glutathione S-transferase, mu 3",NM_010359.2,"1427473_at, 1427474_s_at",NP_034489.1
GeneID:624701,Gm12497,3,"107,979,585","107,979,954",369,+,1,3_Keap1_dbminus_NRF2::1::1670,6580,downstream,0,0,1,4.00,1.00,12.00,1,3_Keap1_dbminus_NRF2::1,12,Gene Gm12497,"Gm12497, OTTMUSG00000007180",predicted pseudogene 12497,,,
GeneID:14863,Gstm2,3,"107,981,702","107,986,436","4,734",-,1,3_Keap1_dbminus_NRF2::1::1670,271,in gene,0,0,1,4.00,1.00,12.00,1,3_Keap1_dbminus_NRF2::1,12,Gene Gstm2,"Gstb2, Gstm2, Gstb-2","glutathione S-transferase, mu 2",NM_008183.3,1416411_at,NP_032209.1
GeneID:14862,Gstm1,3,"108,012,250","108,017,973","5,723",-,2,"1_WT_NRF2::1::166, 3_Keap1_dbminus_NRF2::1::1671","4469, 4565","in gene, in gene",1,0,1,22.00,4.00,43.00,1,3_Keap1_dbminus_NRF2::1,43,Gene Gstm1,"Gstb-1, Gstb1, Gstm1","glutathione S-transferase, mu 1",NM_010358.5,"1416416_x_at, 1425626_at, 1425627_x_at",NP_034488.1
GeneID:100043641,Gm12502,3,"108,019,885","108,020,328",443,+,2,"1_WT_NRF2::1::166, 3_Keap1_dbminus_NRF2::1::1671","-6381, -6477","upstream, upstream",1,0,1,22.00,4.00,43.00,1,3_Keap1_dbminus_NRF2::1,43,Gene Gm12502,"Gm12502, OTTMUSG00000007196",predicted gene 12502,,,
GeneID:26442,Psma5,3,"108,256,926","108,279,952","23,026",+,1,3_Keap1_dbminus_NRF2::1::1672,386,in gene,0,0,1,7.00,2.00,27.00,1,3_Keap1_dbminus_NRF2::1,27,Gene Psma5,"ZETA, MGC102091, MGC118067, Psma5","proteasome (prosome, macropain) subunit, alpha type 5",NM_011967.3,"1424681_a_at, 1434356_a_at",NP_036097.1
GeneID:20661,Sort1,3,"108,284,132","108,361,511","77,379",+,2,"3_Keap1_dbminus_NRF2::1::1673, 3_Keap1_dbminus_NRF2::1::1674","12348, 34380","in gene, in gene",0,0,1,3.50,5.50,31.00,2,3_Keap1_dbminus_NRF2::1,34,Gene Sort1,"Sort1, Ntr3, Ntsr3, 2900053A11Rik, AI852375",sortilin 1,NM_019972.2,"1423362_at, 1423363_at",NP_064356.2
GeneID:100502732,Gm19343,3,"108,287,881","108,293,121","5,240",+,1,3_Keap1_dbminus_NRF2::1::1673,8599,downstream,0,0,1,6.00,9.00,34.00,1,3_Keap1_dbminus_NRF2::1,34,Gene Gm19343,Gm19343,"predicted gene, 19343","XR_140578.1, XR_142052.1",,
GeneID:19299,Abcd3,3,"121,758,910","121,815,215","56,305",-,1,3_Keap1_dbminus_NRF2::1::1676,60607,downstream,0,0,1,4.00,2.00,19.00,1,3_Keap1_dbminus_NRF2::1,19,Gene Abcd3,"PMP70, AI313901, Abcd3, PMP68, AU018866, Pxmp1, AW146054","ATP-binding cassette, sub-family D (ALD), member 3",NM_008991.2,1416679_at,NP_033017.2
GeneID:14630,Gclm,3,"122,245,592","122,266,648","21,056",+,1,3_Keap1_dbminus_NRF2::1::1677,-1912,upstream,0,0,1,5.00,2.00,28.00,1,3_Keap1_dbminus_NRF2::1,28,Gene Gclm,"Glclr, AI649393, Gcmc, Gclm","glutamate-cysteine ligase, modifier subunit",NM_008129.3,1418627_at,NP_032155.1
GeneID:29815,Bcar3,3,"122,419,780","122,530,183","110,403",+,2,"3_Keap1_dbminus_NRF2::1::1679, 3_Keap1_dbminus_NRF2::1::1680","43484, 105756","in gene, in gene",0,0,1,6.50,4.00,23.00,2,3_Keap1_dbminus_NRF2::1,24,Gene Bcar3,"AI131758, AND-34, Bcar3",breast cancer anti-estrogen resistance 3,NM_013867.2,"1415936_at, 1431564_at",NP_038895.1
GeneID:211550,Tifa,3,"127,789,913","127,798,389","8,476",+,1,3_Keap1_dbminus_NRF2::1::1685,7639,in gene,0,0,1,7.00,2.00,26.00,1,3_Keap1_dbminus_NRF2::1,26,Gene Tifa,"T2bp, Tifa",TRAF-interacting protein with forkhead-associated domain,NM_145133.3,1426501_a_at,NP_660115.1
GeneID:211556,Ap1ar,3,"127,807,264","127,837,492","30,228",-,1,3_Keap1_dbminus_NRF2::1::1685,39940,downstream,0,0,1,7.00,2.00,26.00,1,3_Keap1_dbminus_NRF2::1,26,Gene Ap1ar,"C78909, Gadkin, AA407621, MGC7434, Ap1ar",adaptor-related protein complex 1 associated regulatory protein,NM_145964.2,1426234_s_at,NP_666076.2
GeneID:13645,Egf,3,"129,677,575","129,755,322","77,747",-,1,3_Keap1_dbminus_NRF2::1::1686,56282,in gene,0,0,1,2.00,4.00,13.00,1,3_Keap1_dbminus_NRF2::1,13,Gene Egf,"AI790464, Egf",epidermal growth factor,NM_010113.3,1418093_a_at,NP_034243.2
GeneID:15107,Hadh,3,"131,233,424","131,272,037","38,613",-,1,3_Keap1_dbminus_NRF2::1::1689,149,in gene,0,0,1,8.00,11.00,25.00,1,3_Keap1_dbminus_NRF2::1,25,Gene Hadh,"AW742602, AA409008, AU019341, Hadh, Hadhsc, Schad",hydroxyacyl-Coenzyme A dehydrogenase,NM_008212.3,,NP_032238.2
GeneID:114249,Npnt,3,"132,882,683","132,950,291","67,608",-,1,3_Keap1_dbminus_NRF2::1::1690,63187,in gene,0,0,1,3.00,1.00,13.00,1,3_Keap1_dbminus_NRF2::1,13,Gene Npnt,"AA682063, Npnt, Nctn, 1110009H02Rik, POEM, AI314031",nephronectin,"NM_001029836.1, NM_033525.2","1421429_a_at, 1426560_a_at, 1426561_a_at","NP_001025007.1, NP_277060.2"
GeneID:74446,Slc9b1,3,"135,348,037","135,397,827","49,790",+,1,3_Keap1_dbminus_NRF2::1::1692,22987,in gene,0,0,1,2.00,4.00,13.00,1,3_Keap1_dbminus_NRF2::1,13,Gene Slc9b1,"Slc9b1, 1700094G20Rik, AV258602, Nhedc1, mtsNHE, 4933424B12Rik, 4933425K02Rik","solute carrier family 9, subfamily B (NHA1, cation proton antiporter 1), member 1",NM_028946.3,"1430233_a_at, 1431363_at, 1432174_a_at",NP_083222.2
GeneID:19055,Ppp3ca,3,"136,670,770","136,935,779","265,009",+,2,"3_Keap1_dbminus_NRF2::1::1693, 3_Keap1_dbminus_NRF2::1::1694","54638, 270478","in gene, downstream",0,0,1,7.00,4.50,27.50,2,3_Keap1_dbminus_NRF2::1,40,Gene Ppp3ca,"Caln, AI841391, CN, MGC106804, AW413465, Ppp3ca, 2900074D19Rik, Calna, CnA","protein phosphatase 3, catalytic subunit, alpha isoform",NM_008913.4,1426401_at,NP_032939.1
GeneID:73284,Ddit4l,3,"137,623,672","137,628,332","4,660",+,1,3_Keap1_dbminus_NRF2::1::1695,-376,upstream,0,0,1,7.00,7.00,46.00,1,3_Keap1_dbminus_NRF2::1,46,Gene Ddit4l,"RTP801L, REDD2, 1700037B15Rik, Smhs1, Ddit4l, 1700108M02Rik",DNA-damage-inducible transcript 4-like,NM_030143.4,,NP_084419.2
GeneID:100503465,Gm19708,3,"138,000,939","138,016,044","15,105",+,1,3_Keap1_dbminus_NRF2::1::1696,15445,downstream,0,0,1,0.00,5.00,13.00,1,3_Keap1_dbminus_NRF2::1,13,Gene Gm19708,Gm19708,"predicted gene, 19708",XR_106435.1,,
GeneID:67741,4930579F01Rik,3,"138,164,135","138,186,713","22,578",-,1,3_Keap1_dbminus_NRF2::1::1698,-5735,upstream,0,0,1,3.00,2.00,22.00,1,3_Keap1_dbminus_NRF2::1,22,Gene 4930579F01Rik,4930579F01Rik,RIKEN cDNA 4930579F01 gene,"NM_001163385.1, NM_001163386.1",,"NP_001156857.1, NP_001156858.1"
GeneID:68369,0610031O16Rik,3,"138,210,717","138,239,663","28,946",-,1,3_Keap1_dbminus_NRF2::1::1699,29007,downstream,0,0,1,6.00,1.00,48.00,1,3_Keap1_dbminus_NRF2::1,48,Gene 0610031O16Rik,0610031O16Rik,RIKEN cDNA 0610031O16 gene,NR_045760.1,,
GeneID:11529,Adh7,3,"138,217,773","138,232,042","14,269",+,1,3_Keap1_dbminus_NRF2::1::1699,-7117,upstream,0,0,1,6.00,1.00,48.00,1,3_Keap1_dbminus_NRF2::1,48,Gene Adh7,"AI325182, Adh-3t, Adh4, Adh7, Adh-3e, Adh-3, Adh3, Adt-1, Adh3-e, Adh3-t","alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide",NM_009626.4,1421058_at,NP_033756.2
GeneID:229877,Rap1gds1,3,"138,925,906","139,075,199","149,293",-,1,3_Keap1_dbminus_NRF2::1::1700,86783,in gene,0,0,1,3.00,5.00,11.00,1,3_Keap1_dbminus_NRF2::1,11,Gene Rap1gds1,"GDS1, Rap1gds1, BC011279, MGC18981","RAP1, GTP-GDP dissociation stimulator 1","NM_001040690.1, NM_145544.2",1425266_a_at,"NP_001035780.1, NP_663519.2"
GeneID:23908,Hs2st1,3,"144,431,107","144,570,216","139,109",-,1,3_Keap1_dbminus_NRF2::1::1701,63816,in gene,0,0,1,8.00,7.00,44.00,1,3_Keap1_dbminus_NRF2::1,44,Gene Hs2st1,"AW214369, Hs2st, mKIAA0448, Hs2st1",heparan sulfate 2-O-sulfotransferase 1,NM_011828.3,,NP_035958.3
GeneID:229937,Znhit6,3,"145,576,208","145,605,245","29,037",+,1,3_Keap1_dbminus_NRF2::1::1702,26368,in gene,0,0,1,3.00,1.00,18.00,1,3_Keap1_dbminus_NRF2::1,18,Gene Znhit6,"2410019A14Rik, Znhit6","zinc finger, HIT type 6",NM_001081094.1,,NP_001074563.1
GeneID:70892,Ttll7,3,"146,852,367","146,982,750","130,383",+,1,3_Keap1_dbminus_NRF2::1::1703,257,in gene,0,0,1,7.00,8.00,18.00,1,3_Keap1_dbminus_NRF2::1,18,Gene Ttll7,"1110049N09Rik, Ttll7s, 4921517B04Rik, C630030B20, Ttll7","tubulin tyrosine ligase-like family, member 7",NM_027594.1,1430615_at,NP_081870.1
GeneID:54120,Gipc2,3,"152,093,841","152,165,900","72,059",-,3,"3_Keap1_dbminus_NRF2::1::1705, 3_Keap1_dbminus_NRF2::1::1706, 3_Keap1_dbminus_NRF2::1::1707","50956, 45660, 42988","in gene, in gene, in gene",0,0,1,6.67,4.33,25.00,3,3_Keap1_dbminus_NRF2::1,33,Gene Gipc2,"AU021850, Gipc2, 2200002N01Rik, Semcap2","GIPC PDZ domain containing family, member 2",NM_016867.1,1417178_at,NP_058563.1
GeneID:20447,St6galnac3,3,"153,202,509","153,725,133","522,624",-,1,3_Keap1_dbminus_NRF2::1::1708,56189,in gene,0,0,1,3.00,4.00,14.00,1,3_Keap1_dbminus_NRF2::1,14,Gene St6galnac3,"Siat7c, St6galnac3","ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3",NM_011372.2,"1420902_at, 1420903_at",NP_035502.1
GeneID:435766,Tnni3k,3,"154,786,291","155,055,407","269,116",-,1,3_Keap1_dbminus_NRF2::1::1710,218975,in gene,0,0,1,7.00,0.00,12.00,1,3_Keap1_dbminus_NRF2::1,12,Gene Tnni3k,"D830019J24Rik, Cark, Tnni3k",TNNI3 interacting kinase,NM_177066.5,,NP_796040.3
GeneID:53861,Zranb2,3,"157,534,397","157,548,339","13,942",+,1,3_Keap1_dbminus_NRF2::1::1711,-285,upstream,0,0,1,10.00,11.00,28.00,1,3_Keap1_dbminus_NRF2::1,28,Gene Zranb2,"AI227013, Zis, Zfp265, Znf265, Zranb2","zinc finger, RAN-binding domain containing 2",NM_017381.2,,NP_059077.1
GeneID:68151,Wls,3,"159,839,695","159,935,175","95,480",+,1,3_Keap1_dbminus_NRF2::1::1714,45745,in gene,0,0,1,5.00,4.00,22.00,1,3_Keap1_dbminus_NRF2::1,22,Gene Wls,"AI987742, Gpr177, AI173978, Wls, 5031439A09Rik",wntless homolog (Drosophila),"NM_026582.4, NR_037590.1","1423824_at, 1423825_at",NP_080858.3
GeneID:67427,Rps20,4,"3,834,473","3,835,600","1,127",-,1,3_Keap1_dbminus_NRF2::1::1715,-229,upstream,0,0,1,4.00,5.00,14.00,1,3_Keap1_dbminus_NRF2::1,14,Gene Rps20,"4632426K06Rik, Dsk4, MGC102408, Rps20",ribosomal protein S20,NM_026147.5,1421935_at,NP_080423.1
GeneID:12319,Car8,4,"8,141,493","8,239,041","97,548",-,1,3_Keap1_dbminus_NRF2::1::1717,38881,in gene,0,0,1,1.00,2.00,17.00,1,3_Keap1_dbminus_NRF2::1,17,Gene Car8,"wdl, Car8, Ca8, AW546993, Cals, Carp, Cals1",carbonic anhydrase 8,NM_007592.3,"1424958_at, 1427482_a_at",NP_031618.2
GeneID:320152,4930412C18Rik,4,"9,770,585","9,823,411","52,826",+,2,"3_Keap1_dbminus_NRF2::1::1720, 3_Keap1_dbminus_NRF2::1::1721","-665, 135","upstream, in gene",0,0,1,3.00,3.00,16.00,2,3_Keap1_dbminus_NRF2::1,22,Gene 4930412C18Rik,"5730591J02Rik, 4930412C18Rik",RIKEN cDNA 4930412C18 gene,NR_030693.1,,
GeneID:72519,Tmem55a,4,"14,864,219","14,915,260","51,041",+,1,3_Keap1_dbminus_NRF2::1::1724,34693,in gene,0,0,1,5.00,2.00,21.00,1,3_Keap1_dbminus_NRF2::1,21,Gene Tmem55a,"Tmem55a, 2610319K07Rik, AI315591, AV001360",transmembrane protein 55A,NM_028264.4,1424293_s_at,NP_082540.1
GeneID:67490,Ufl1,4,"25,248,586","25,281,821","33,235",-,1,1_WT_NRF2::1::172,45,in gene,1,0,0,16.00,11.00,10.00,1,1_WT_NRF2::1,16,Gene Ufl1,"mKIAA0776, Ufl1, Kiaa0776, 1810074P20Rik, AI429228, Rcad, Maxer",UFM1 specific ligase 1,NM_026194.4,1429008_at,NP_080470.2
GeneID:101056168,LOC101056168,4,"32,239,435","32,240,600","1,165",+,1,3_Keap1_dbminus_NRF2::1::1726,11237,downstream,0,0,1,3.00,5.00,11.00,1,3_Keap1_dbminus_NRF2::1,11,Gene LOC101056168,,uncharacterized LOC101056168,"XM_003945750.1, XM_003946129.1",,"XP_003945799.1, XP_003946178.1"
GeneID:100038651,D130062J21Rik,4,"32,243,733","32,246,476","2,743",+,1,3_Keap1_dbminus_NRF2::1::1726,6939,downstream,0,0,1,3.00,5.00,11.00,1,3_Keap1_dbminus_NRF2::1,11,Gene D130062J21Rik,"D130062J21Rik, ENSMUSG00000073981",RIKEN cDNA D130062J21 gene,"XR_140638.1, XR_142072.1",,
GeneID:73205,3110043O21Rik,4,"35,191,282","35,225,880","34,598",-,1,3_Keap1_dbminus_NRF2::1::1730,-488,upstream,0,0,1,7.00,5.00,16.00,1,3_Keap1_dbminus_NRF2::1,16,Gene 3110043O21Rik,"AI840585, 3110043O21Rik",RIKEN cDNA 3110043O21 gene,NM_001081343.1,1428468_at,NP_001074812.1
GeneID:100504458,Gm12367,4,"35,225,204","35,235,719","10,515",+,1,3_Keap1_dbminus_NRF2::1::1730,1164,in gene,0,0,1,7.00,5.00,16.00,1,3_Keap1_dbminus_NRF2::1,16,Gene Gm12367,"OTTMUSG00000006498, Gm12367",predicted gene 12367,"XM_003086352.1, XM_003085546.1",,"XP_003086400.1, XP_003085594.1"
GeneID:76959,Chmp5,4,"40,948,553","40,965,302","16,749",+,2,"1_WT_NRF2::1::174, 3_Keap1_dbminus_NRF2::1::1731","22319, 22263","downstream, downstream",1,0,1,10.00,14.00,15.00,1,3_Keap1_dbminus_NRF2::1,15,Gene Chmp5,"AW545668, 2210412K09Rik, Chmp5",,NM_029814.1,1432270_a_at,NP_084090.1
GeneID:74164,Nfx1,4,"40,970,943","41,025,992","55,049",+,2,"1_WT_NRF2::1::174, 3_Keap1_dbminus_NRF2::1::1731","-71, -127","upstream, upstream",1,0,1,10.00,14.00,15.00,1,3_Keap1_dbminus_NRF2::1,15,Gene Nfx1,"NFX.1, TEG-42, 1300017N15Rik, Tex42, 3000003M19Rik, Nfx1","nuclear transcription factor, X-box binding 1",NM_023739.3,"1419752_at, 1419753_at, 1428248_at",NP_076228.2
GeneID:67123,Ubap1,4,"41,348,996","41,389,766","40,770",+,1,3_Keap1_dbminus_NRF2::1::1732,19324,in gene,0,0,1,2.00,1.00,42.00,1,3_Keap1_dbminus_NRF2::1,42,Gene Ubap1,"Ubap1, UBAP-1, Ubap, NAG20, 2700092A01Rik",ubiquitin-associated protein 1,NM_023305.3,1423185_a_at,NP_075794.3
GeneID:71901,Fam219a,4,"41,518,929","41,569,527","50,598",-,1,3_Keap1_dbminus_NRF2::1::1733,-9,upstream,0,0,1,9.00,8.00,24.00,1,3_Keap1_dbminus_NRF2::1,24,Gene Fam219a,"2310028H24Rik, Fam219a","family with sequence similarity 219, member A","NM_001159583.1, NM_027993.3","1429801_at, 1436150_at","NP_001153055.1, NP_082269.2"
GeneID:12804,Cntfr,4,"41,657,498","41,697,091","39,593",-,1,3_Keap1_dbminus_NRF2::1::1734,-10061,upstream,0,0,1,8.00,8.00,15.00,1,3_Keap1_dbminus_NRF2::1,15,Gene Cntfr,"Cntfralpha, Cntfr",ciliary neurotrophic factor receptor,"NM_016673.2, NM_001136056.2, NM_001146080.1","1419429_at, 1431663_a_at","NP_057882.2, NP_001129528.1, NP_001139552.1"
GeneID:69961,Rpp25l,4,"41,712,033","41,713,517","1,484",-,1,3_Keap1_dbminus_NRF2::1::1734,6365,downstream,0,0,1,8.00,8.00,15.00,1,3_Keap1_dbminus_NRF2::1,15,Gene Rpp25l,"Rppl25, AW987258, 2810432D09Rik, Rpp25l",ribonuclease P/MRP 25 subunit-like,NM_027278.3,1427085_at,NP_081554.2
GeneID:53598,Dctn3,4,"41,714,798","41,723,163","8,365",-,1,3_Keap1_dbminus_NRF2::1::1734,16011,downstream,0,0,1,8.00,8.00,15.00,1,3_Keap1_dbminus_NRF2::1,15,Gene Dctn3,"Dctn3, p24",dynactin 3,"NM_016890.4, NM_001159565.1",1416247_at,"NP_058586.3, NP_001153037.1"
GeneID:269523,Vcp,4,"42,979,964","43,000,507","20,543",-,3,"1_WT_NRF2::1::175, 3_Keap1_dbminus_NRF2::1::1735, 3_Keap1_dbminus_NRF2::1::1736","827, 683, 59","in gene, in gene, in gene",1,0,1,10.00,5.00,44.00,2,3_Keap1_dbminus_NRF2::1,65,Gene Vcp,"p97, p97/VCP, 3110001E05, Vcp, CDC48",valosin containing protein,NM_009503.4,1423030_at,NP_033529.3
GeneID:60534,Fancg,4,"43,002,337","43,010,301","7,964",-,3,"1_WT_NRF2::1::175, 3_Keap1_dbminus_NRF2::1::1735, 3_Keap1_dbminus_NRF2::1::1736","10621, 10477, 9853","downstream, downstream, downstream",1,0,1,10.00,5.00,44.00,2,3_Keap1_dbminus_NRF2::1,65,Gene Fancg,"AU041407, Xrcc9, Fancg, MGC176243","Fanconi anemia, complementation group G","NM_053081.2, NM_001163233.1",1420960_at,"NP_444311.1, NP_001156705.1"
GeneID:100213,Rusc2,4,"43,381,982","43,427,086","45,104",+,1,3_Keap1_dbminus_NRF2::1::1737,2146,in gene,0,0,1,6.00,3.00,20.00,1,3_Keap1_dbminus_NRF2::1,20,Gene Rusc2,"AI840675, Rusc2, MGC176147, mKIAA0375",RUN and SH3 domain containing 2,"NM_001037709.1, NM_199057.2","1426791_at, 1426792_s_at","NP_001032798.1, NP_951012.2"
GeneID:50798,Gne,4,"44,034,075","44,084,177","50,102",-,1,3_Keap1_dbminus_NRF2::1::1738,21841,in gene,0,0,1,2.00,0.00,14.00,1,3_Keap1_dbminus_NRF2::1,14,Gene Gne,"Gne, NM, Uae1, DMRV, GLCNE, 2310066H07Rik, IBM2",glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase,"NM_015828.3, NM_001190414.1",,"NP_056643.3, NP_001177343.1"
GeneID:230126,Shb,4,"45,423,276","45,530,828","107,552",-,1,3_Keap1_dbminus_NRF2::1::1739,58220,in gene,0,0,1,4.00,3.00,14.00,1,3_Keap1_dbminus_NRF2::1,14,Gene Shb,"Shb, BC028832",src homology 2 domain-containing transforming protein B,NM_001033306.1,1434153_at,NP_001028478.1
GeneID:22590,Xpa,4,"46,175,222","46,196,311","21,089",-,1,3_Keap1_dbminus_NRF2::1::1740,-1753,upstream,0,0,1,3.00,3.00,21.00,1,3_Keap1_dbminus_NRF2::1,21,Gene Xpa,"Xpac, AI573865, Xpa","xeroderma pigmentosum, complementation group A",NM_011728.2,,NP_035858.2
GeneID:74753,5830415F09Rik,4,"46,376,975","46,389,423","12,448",-,1,3_Keap1_dbminus_NRF2::1::1741,175,in gene,0,0,1,7.00,12.00,17.00,1,3_Keap1_dbminus_NRF2::1,17,Gene 5830415F09Rik,"5830415F09Rik, Nap1, AV014846",RIKEN cDNA 5830415F09 gene,NM_029086.2,,NP_083362.1
GeneID:93966,Hemgn,4,"46,393,989","46,404,183","10,194",-,1,3_Keap1_dbminus_NRF2::1::1741,14935,downstream,0,0,1,7.00,12.00,17.00,1,3_Keap1_dbminus_NRF2::1,17,Gene Hemgn,"EDAG, Hgn, 4921524M03Rik, mNDR, AI317176, Hemgn",hemogen,NM_053149.2,1418199_at,NP_444379.1
GeneID:107684,Coro2a,4,"46,536,937","46,601,929","64,992",-,1,3_Keap1_dbminus_NRF2::1::1742,37897,in gene,0,0,1,4.00,4.00,21.00,1,3_Keap1_dbminus_NRF2::1,21,Gene Coro2a,"Coro2a, AI563590, IR10, 9030208C03Rik","coronin, actin binding protein 2A","NM_178893.4, NM_001164804.1",,"NP_849224.1, NP_001158276.1"
GeneID:242425,Gabbr2,4,"46,663,898","46,991,714","327,816",-,1,3_Keap1_dbminus_NRF2::1::1743,323106,in gene,0,0,1,5.00,2.00,24.00,1,3_Keap1_dbminus_NRF2::1,24,Gene Gabbr2,"Gabbr2, Gb2, GABABR2, Gm425, Gpr51","gamma-aminobutyric acid (GABA) B receptor, 2",NM_001081141.1,,NP_001074610.1
GeneID:56737,Alg2,4,"47,469,833","47,474,367","4,534",-,1,3_Keap1_dbminus_NRF2::1::1745,-129,upstream,0,0,1,10.00,10.00,36.00,1,3_Keap1_dbminus_NRF2::1,36,Gene Alg2,"ALPG2, 1110018A23Rik, Alg2, MNCb-5081, CDGIi, 1300013N08Rik","asparagine-linked glycosylation 2 (alpha-1,3-mannosyltransferase)",NM_019998.3,"1421059_a_at, 1433144_at",NP_064382.3
GeneID:66212,Sec61b,4,"47,474,661","47,483,233","8,572",+,1,3_Keap1_dbminus_NRF2::1::1745,-165,upstream,0,0,1,10.00,10.00,36.00,1,3_Keap1_dbminus_NRF2::1,36,Gene Sec61b,"AI326121, 1190006C12Rik, AW122942, Sec61b, MGC102034",Sec61 beta subunit,NM_024171.2,"1417083_at, 1427862_at",NP_077133.1
GeneID:76299,Erp44,4,"48,193,331","48,279,589","86,258",-,1,3_Keap1_dbminus_NRF2::1::1747,51557,in gene,0,0,1,3.00,0.00,14.00,1,3_Keap1_dbminus_NRF2::1,14,Gene Erp44,"AL033348, Erp44, AI849526, 1110001E24Rik, Txndc4",endoplasmic reticulum protein 44,NM_029572.2,"1423246_at, 1423247_at",NP_083848.1
GeneID:100434,Slc44a1,4,"53,440,413","53,622,478","182,065",+,1,3_Keap1_dbminus_NRF2::1::1749,75683,in gene,0,0,1,4.00,5.00,15.00,1,3_Keap1_dbminus_NRF2::1,15,Gene Slc44a1,"AW547365, CTL1, Cdw92, 2210409B22Rik, 4833416H08Rik, Slc44a1, CHTL1","solute carrier family 44, member 1","NM_133891.3, NM_001159633.1","1423865_at, 1432769_at, 1433645_at","NP_598652.3, NP_001153105.1"
GeneID:19359,Rad23b,4,"55,350,042","55,392,237","42,195",+,1,3_Keap1_dbminus_NRF2::1::1750,6,in gene,0,0,1,6.00,9.00,25.00,1,3_Keap1_dbminus_NRF2::1,25,Gene Rad23b,"0610007D13Rik, HR23B, mHR23B, Rad23b, AV001138, p58",RAD23b homolog (S. cerevisiae),NM_009011.4,1424222_s_at,NP_033037.2
GeneID:100415914,Gm12505,4,"55,410,443","55,418,842","8,399",-,1,3_Keap1_dbminus_NRF2::1::1751,9178,downstream,0,0,1,2.00,3.00,17.00,1,3_Keap1_dbminus_NRF2::1,17,Gene Gm12505,"Gm12505, OTTMUSG00000007226",predicted gene 12505,NR_040674.1,,
GeneID:16600,Klf4,4,"55,527,137","55,532,475","5,338",-,1,3_Keap1_dbminus_NRF2::1::1752,12667,downstream,0,0,1,3.00,1.00,9.00,1,3_Keap1_dbminus_NRF2::1,9,Gene Klf4,"Klf4, Gklf, Zie, EZF",Kruppel-like factor 4 (gut),NM_010637.3,"1417394_at, 1417395_at",NP_034767.2
GeneID:545622,Ptpn3,4,"57,190,841","57,301,837","110,996",-,2,"3_Keap1_dbminus_NRF2::1::1758, 3_Keap1_dbminus_NRF2::1::1759","98989, 6509","in gene, in gene",0,0,1,9.00,5.00,24.00,2,3_Keap1_dbminus_NRF2::1,33,Gene Ptpn3,"Ptpn3, PTP-H1, 9530011I20Rik, PTPCL","protein tyrosine phosphatase, non-receptor type 3",NM_011207.2,,NP_035337.2
GeneID:22166,Txn1,4,"57,943,373","57,956,411","13,038",-,2,"1_WT_NRF2::1::177, 3_Keap1_dbminus_NRF2::1::1760","-341, -421","upstream, upstream",1,0,1,25.00,7.00,194.00,1,3_Keap1_dbminus_NRF2::1,194,Gene Txn1,"Txn, Trx1, ADF, AW550880, Txn1",thioredoxin 1,NM_011660.3,1416119_at,NP_035790.1
GeneID:18198,Musk,4,"58,285,962","58,374,303","88,341",+,1,3_Keap1_dbminus_NRF2::1::1762,-5610,upstream,0,0,1,9.00,6.00,32.00,1,3_Keap1_dbminus_NRF2::1,32,Gene Musk,"Mlk, Nsk2, Musk, Nsk3, Mdk4, Nsk1, MGC117677","muscle, skeletal, receptor tyrosine kinase","NM_001037128.1, NM_001037129.1, NM_010944.2, NM_001037130.1, NM_001037127.2, NM_001165996.1",,"NP_001032205.1, NP_001032206.1, NP_001032204.2, NP_001159468.1, NP_035074.2, NP_001032207.1"
